ENTREZ.ID,GENE.NAME,DEGREE,Closeness,Bet,CC,Cl,Clnorm,SP,PR,sgG5,BRIDGE_sgG5,PROB_sgG5,MIX_sgG5,BR_CONSENSUS,BR_CONSENSUS_MAD,BR_CONSENSUS_ADJ,DE,sub
273,273,6,0.266,227.12063171216,0.133333333333333,10583,0.0483530859341051,3,7.73825007651173e-4,32,0.156948948010426,0.9999996783371541,0.33333333333333304,0.156948948010426,0,-0.601885265806723,0,747.6612053927132
1759,1759,12,0.301,2139.7885479044603,0.166666666666667,35962,0.164439829659548,2,0.00152351449150101,32,0.460561461540143,0.9999999981406701,0.5,0.460561461540143,0,0.73703129482308,1,6468.44511733105
1785,1785,22,0.327,13990.861533290501,0.0606060606060606,60298,0.275755759968164,2,0.00272012289539241,32,0.591987135166745,0.999999948193378,0.7272727272727271,0.591987135166745,0,1.3166121851652801,0,16149.16397945203
26052,26052,9,0.281,1343.3415613589698,0.0833333333333333,22045,0.100781718133208,2,0.0011199971191559,37,0.36491344394318,0.999999999793506,0.33333333333333304,0.36491344394318,0,0.31522814427721196,0,2867.6190295396113
1020,1020,10,0.3,1659.94263923737,0.0444444444444444,28617,0.13084287419781301,2,0.0012364314354783301,32,0.5893447843447329,0.9947850774360071,0.8,0.5893447843447329,0,1.30495954531373,0,5502.581857903599
5530,5530,7,0.28800000000000003,812.636574633038,0.0476190476190476,23157,0.10586814624395599,2,8.966885621102779e-4,40,0.595372488243307,0.9981867026824671,0.7142857142857142,0.595372488243307,0,1.33154142917137,0,2539.5044400312745
8867,8867,4,0.249,33.1741847779889,0.166666666666667,7185,0.0328102057899287,2,5.66494904913462e-4,32,0,0.9999999756197,0,0,0,-1.2940225668077099,0,348.9762885199873
6455,6455,17,0.304,5183.686706954601,0.0955882352941176,31281,0.143028345858815,2,0.0020954640451280398,32,0.4144035653967679,0.9999999997333751,0.588235294117647,0.4144035653967679,0,0.533477196107889,0,6202.814980269298
6456,6456,17,0.314,9461.39174708828,0.139705882352941,44514,0.203557755201925,1,0.00226115548804662,32,0.30513528059032896,1,0.411764705882353,0.30513528059032896,0,0.0516093232126061,0,10640.556763259427
30011,30011,9,0.29100000000000004,2353.86549734181,0.138888888888889,20990,0.0959560152043948,2,0.00119513408287241,32,0.45054570035985403,0.9999977884733849,0.555555555555556,0.45054570035985403,0,0.692862270444942,0,2343.333961152554
7534,7534,30,0.335,14075.7709165695,0.0597701149425287,84239,0.38526491050722494,1,0.0037211399960487704,79,0.6214629732797479,0.999999999999997,0.666666666666667,0.6214629732797479,0,1.4465992114875001,0,45342.72244257249
6457,6457,17,0.318,10224.9573232565,0.0808823529411765,47258,0.21610915694283703,1,0.00230140779196657,32,0.44315964396477797,0.9999999997333751,0.588235294117647,0.44315964396477797,0,0.660290117505188,0,10377.718037258855
7431,7431,28,0.335,21260.6600366355,0.0238095238095238,65885,0.301311401923877,2,0.00372687602135119,63,0.560321391909448,1,0.6071428571428571,0.560321391909448,0,1.1769677826373899,1,20042.16381517175
392,392,5,0.262,226.43385152202302,0.1,10995,0.0502376258456415,3,7.047275189032441e-4,74,0.255395578027955,0.999999966302832,0.2,0.255395578027955,0,-0.16774036928629998,0,526.9527972033343
5689,5689,12,0.272,3999.5310277125,0.0303030303030303,11695,0.0534395140448539,3,0.0016526265436658302,87,0.55121061704107,0.9999999968965709,0.583333333333333,0.55121061704107,0,1.13678970430451,0,634.5129642383403
10570,10570,4,0.255,294.888610856926,0.5,7861,0.035902314965168,2,5.91704304925706e-4,32,0.19886398577282,0.999992441489739,0.25,0.19886398577282,0,-0.41704196818684497,0,399.75154871521295
114569,114569,12,0.271,4019.3990728898207,0.0606060606060606,12475,0.0570073323239762,3,0.00172101085220336,42,0.438053021348496,0.99999999999919,0.4166666666666671,0.438053021348496,0,0.637770157736938,0,627.0593060127961
23176,23176,6,0.28300000000000003,520.637309353252,0.33333333333333304,17222,0.0787207084406347,2,8.05399131326509e-4,12,0.3644277238000251,0.9999851185621809,0.5,0.3644277238000251,0,0.31308614184147304,2,1293.2673292517638
10015,10015,13,0.322,8483.478267040551,0.0897435897435897,57406,0.262527387579418,1,0.00176382367135165,80,0.5674723355900749,0.999999985587361,0.6923076923076921,0.5674723355900749,0,1.20850309983105,1,15204.850077052204
10059,10059,4,0.268,1072.0294995719198,0,12146,0.0555024448703464,3,6.023982369540889e-4,11,0.45863674753374206,0.9893190667980191,0.75,0.45863674753374206,0,0.728543398762123,1,563.0301494764266
192683,192683,3,0.252,131.503215899678,0,6383,0.0291417567388311,3,4.7331593376661506e-4,42,0.35833445992924495,0.975758358903057,0.666666666666667,0.35833445992924495,0,0.286215141664215,0,133.56225486748997
2885,2885,80,0.369,74126.58740731349,0.0110759493670886,146340,0.669322709163347,1,0.0104410563829158,55,0.797144743043755,1,0.825,0.797144743043755,0,2.22134735412213,0,160961.60159733763
3064,3064,37,0.321,23001.293644767597,0.0045045045045045,48328,0.221003471761633,2,0.00501501641817785,67,0.718826501576633,0.999999999999999,0.7837837837837841,0.718826501576633,0,1.8759676815894,0,15996.11760467764
274,274,5,0.294,1456.6754505483402,0.1,23094,0.10557997630602699,2,7.270601257116099e-4,65,0.497031896850683,0.99989551760325,0.6,0.497031896850683,0,0.897864157879235,0,3122.0126792648857
6453,6453,20,0.308,8627.91080586823,0.0421052631578947,30947,0.141500587775191,2,0.00269118839524223,69,0.6333642757093381,0.9999999988533291,0.7,0.6333642757093381,0,1.49908338195461,0,5791.569877745068
51429,51429,5,0.293,676.533578783332,0.2,26897,0.122975377479748,1,6.96252555557904e-4,32,0.23928208351247102,0.999982053449246,0.4,0.23928208351247102,0,-0.238800103964486,0,3840.123657520512
5303,5303,3,0.29,223.609326886331,0,24334,0.111251892544632,1,4.6137144207000996e-4,66,0.35833445992924495,0.98398159640525,0.666666666666667,0.35833445992924495,0,0.286215141664215,0,3066.1611710463126
92609,92609,2,0.237,33.645629011797396,0,2657,0.0120985632670238,3,3.57608375980861e-4,71,0.29343235838972803,0.991156226553948,0.5,0.29343235838972803,0,0,0,49.85361676408382
10484,10484,7,0.265,2383.37281279842,0,6776,0.0309393882563889,3,0.00110467564508972,11,0.388724038065853,0.999999998738768,0.42857142857142894,0.388724038065853,0,0.420231717478622,0,248.78954137189345
10574,10574,10,0.287,4660.97097127354,0.0666666666666667,15410,0.0704323921306736,2,0.00133305646865373,59,0.660133987607736,0.9998549200618639,0.8,0.660133987607736,0,1.6171365220158003,0,1098.772305990181
1639,1639,55,0.332,48180.1620272258,0.0228956228956229,69266,0.316776521926073,2,0.008313341396714179,34,0.729879191308516,1,0.6363636363636359,0.729879191308516,0,1.92470951093456,0,29033.19841936229
26060,26060,12,0.309,6495.788962445949,0.0151515151515152,42003,0.19207212481875,1,0.00172593977906019,65,0.512227289409952,0.99999999994216,0.583333333333333,0.512227289409952,0,0.9648751071525259,0,8610.885537327373
1398,1398,35,0.32799999999999996,16901.467834976298,0.0201680672268908,73583,0.336523023863215,1,0.00440403609304594,23,0.635498719538287,1,0.6,0.635498719538287,0,1.50849617643099,0,41016.73391401492
22941,22941,12,0.29600000000000004,844.47286922169906,0.18181818181818202,38576,0.17639659502060603,2,0.0014253366702677301,23,0.512547057205052,0.99999920740504,0.583333333333333,0.512547057205052,0,0.966285267726733,1,10511.316802197884
2017,2017,6,0.299,269.374285456301,0.2,33379,0.152624862204454,1,7.81982556808875e-4,86,0.462774748977223,0.9999953107511759,0.5,0.462774748977223,0,0.7467917858136809,0,6692.998463969984
50944,50944,6,0.281,448.64878425769797,0,14013,0.0640423381102456,2,7.87698331901728e-4,73,0.5682257471456911,0.9832501424242149,0.833333333333333,0.5682257471456911,0,1.21182560850191,1,1647.134608253471
26230,26230,4,0.27899999999999997,273.48049930104,0.166666666666667,10625,0.0485451992260579,2,5.78520379719459e-4,32,0.269894089090375,0.9991104214371659,0.5,0.269894089090375,0,-0.103802633847577,0,599.4019109810163
5479,5479,11,0.287,3015.91281854297,0.0363636363636364,14591,0.0666861829375952,2,0.00153760607273406,68,0.41961595185071504,0.9999999781378491,0.545454545454545,0.41961595185071504,0,0.5564635693059389,0,1032.3864895200165
6386,6386,39,0.314,31563.528154785497,0.00134952766531714,38494,0.17602151668869898,2,0.00576687157979972,75,0.731414682992698,1,0.7179487179487181,0.731414682992698,0,1.9314809553021202,0,6670.372536532825
51678,51678,6,0.265,692.0413982781571,0.0666666666666667,6819,0.0311360756743405,2,9.080792432063089e-4,10,0.394473923810485,0.99999978443077,0.5,0.394473923810485,0,0.44558843665898396,0,335.1572146502057
6187,6187,5,0.28600000000000003,2143.21093939713,0,15511,0.07089437885656,2,7.47057936964895e-4,21,0.5158614635494171,0.9866999659235279,0.8,0.5158614635494171,0,0.980901640061111,0,1071.918710525402
5837,5837,6,0.265,2694.19679212031,0.0666666666666667,6674,0.0304728274045037,3,0.0010845010434704198,24,0.220439576344685,0.999999999962105,0.166666666666667,0.220439576344685,0,-0.321894652991581,0,260.08842760294147
10273,10273,23,0.337,12390.7382667498,0.0988142292490119,84268,0.38539756016119203,1,0.00296886059821078,37,0.6406636589601011,0.9999999986354481,0.695652173913043,0.6406636589601011,0,1.53127331050271,0,43718.81574322032
2534,2534,37,0.325,12833.609037916001,0.018018018018018004,77182,0.352985303333166,2,0.00441788560113185,23,0.7362709811001199,0.999999999979164,0.72972972972973,0.7362709811001199,0,1.9528969960436202,0,50753.30078736981
5708,5708,24,0.28600000000000003,7394.36657241857,0.0905797101449275,26212,0.119842101170519,2,0.00300933431067824,37,0.42496347897193604,1,0.375,0.42496347897193604,0,0.5800459063373771,0,5400.276834651835
27101,27101,11,0.278,2925.15542233231,0.0181818181818182,14613,0.0667868137095704,2,0.00153748501935623,37,0.412896270742386,0.9999999217802329,0.545454545454545,0.412896270742386,0,0.52683009928359,0,1255.6506189047034
23386,23386,12,0.293,2724.0696626566396,0.0303030303030303,32512,0.14865909496343,1,0.00157310422543894,37,0.23149620933990803,0.999999999999869,0.33333333333333304,0.23149620933990803,0,-0.273135434045024,0,7050.463686945496
8079,8079,19,0.28,3665.23210162391,0.10526315789473699,20336,0.0929645368011307,2,0.0024225488160385398,37,0.3024901787358,1,0.315789473684211,0.3024901787358,0,0.0399445514401644,0,3069.4984381211966
7265,7265,4,0.24600000000000002,247.01644044705898,0,4521,0.0206247341289263,2,6.04802563473767e-4,37,0.247941230519959,0.999992736741758,0.25,0.247941230519959,0,-0.200613682744667,0,181.65432004992377
1605,1605,8,0.292,913.785243554051,0.178571428571429,28706,0.13124997141171302,2,0.00102761888060904,91,0.41222673040985597,0.9999999923098629,0.5,0.41222673040985597,0,0.523877458666733,0,4644.019986883405
3688,3688,13,0.31,6727.0080684062905,0.0897435897435897,45058,0.206046079745313,1,0.00180008828535946,91,0.575388759424175,0.9999999998705891,0.615384615384615,0.575388759424175,0,1.24341414763081,0,11508.85936802105
87,87,15,0.305,6876.88903771287,0.0285714285714286,33552,0.15341618600226,2,0.00197143962592971,39,0.6739498053385261,0.999984428091861,0.8,0.6739498053385261,0,1.67806361274517,0,5776.606807667211
7414,7414,4,0.267,91.47283980595199,0.166666666666667,7591,0.0346673009454718,2,5.70256925241047e-4,91,0.31460068364896504,0.999917280082282,0.5,0.31460068364896504,0,0.093351294783232,1,342.6058702513144
7094,7094,7,0.297,961.1705244674249,0.23809523809523803,32485,0.14853559356145998,1,9.107863171410789e-4,91,0.4027386402803429,0.999998727480411,0.5714285714285711,0.4027386402803429,0,0.48203543820630296,0,6118.384121458174
7402,7402,5,0.259,528.1573975581169,0,7780,0.0355318107592592,3,7.39497778655708e-4,19,0.462019098016983,0.9995015705324058,0.6,0.462019098016983,0,0.7434594014762941,0,308.811196160963
7846,7846,10,0.311,2274.2086514494,0.155555555555556,41418,0.189396261109409,1,0.00126602603471301,91,0.504422381005358,0.9999999848555692,0.6,0.504422381005358,0,0.93045583702555,2,8606.603710796664
2923,2923,4,0.25,399.891116008986,0,3331,0.0151815241902653,3,6.79573439670472e-4,6,0.276367488750997,0.9999999348050679,0.25,0.276367488750997,0,-0.0752552531470324,0,67.2479298183339
2475,2475,13,0.301,5498.1796030197,0.0384615384615385,26854,0.122778690061796,2,0.00172910247440749,14,0.6824836384731039,0.9998762120147521,0.7692307692307689,0.6824836384731039,0,1.71569740582142,1,3838.9337575647583
6786,6786,2,0.22699999999999998,40.794716409788606,0,1426,0.00646781416240892,3,3.91810547299921e-4,6,0.29343235838972803,0.9946185965522372,0.5,0.29343235838972803,0,0,0,14.618068621129057
129285,129285,3,0.262,415.786359285221,0,6422,0.0293201476527872,2,5.03516680920112e-4,6,0.35833445992924495,0.9924256551543309,0.666666666666667,0.35833445992924495,0,0.286215141664215,0,213.24252334689558
811,811,5,0.28,1456.4801773819,0,18000,0.0822793784677593,2,8.0387301665565e-4,6,0.39505394795597504,0.999947509361361,0.6,0.39505394795597504,0,0.44814631520270104,1,1481.9355208776751
26986,26986,5,0.24600000000000002,1398.7624694476401,0.3,4524,0.0206384565069229,3,8.61292592347759e-4,36,0.255395578027955,0.999999990231004,0.2,0.255395578027955,0,-0.16774036928629998,0,102.55090659784553
6311,6311,7,0.272,3142.84617749035,0.0476190476190476,10053,0.0459287991547015,2,0.00111239556345116,32,0.498073112962665,0.9999434879026271,0.5714285714285711,0.498073112962665,0,0.9024558707810519,0,577.7409908379844
3190,3190,16,0.304,7464.171467178249,0.1,31584,0.144414306036474,2,0.00219445540789331,36,0.328945658299959,1,0.375,0.328945658299959,0,0.15661194204292,1,4616.049923557588
5094,5094,7,0.266,1188.76579555748,0.33333333333333304,10016,0.0457595564927432,3,0.00104534505290285,36,0.27833067177876697,0.999999999774043,0.28571428571428603,0.27833067177876697,0,-0.0665977105547658,0,443.18444518122277
5093,5093,8,0.26899999999999996,2129.70164491867,0.25,10984,0.0501873104596539,2,0.00127052995317375,36,0.15335991027295098,0.999999999999996,0.125,0.15335991027295098,0,-0.617712749356607,1,685.338737758025
2935,2935,1,0.19699999999999998,0,NA,393,0.00174274200557129,4,2.67095525092195e-4,36,0,0.992943063352045,0,0,0,-1.2940225668077099,0,2.4035603995627195
1956,1956,104,0.392,136871.97503478802,0.0192307692307692,218633,1,0,0.0138920480437413,60,0.8120860878556229,1,0.836538461538462,0.8120860878556229,0,2.28723796506604,0,465828.20056195505
2010,2010,7,0.272,2224.24542488185,0.0476190476190476,10906,0.0498305286317417,2,0.00104117277881894,32,0.4027386402803429,0.9999434879026271,0.5714285714285711,0.4027386402803429,0,0.48203543820630296,0,689.3007360368633
2947,2947,3,0.239,3719,0,2629,0.0119704877390553,2,8.49649299854918e-4,41,0.296768410171174,1,0.33333333333333304,0.296768410171174,0,0.0147118276693146,0,54.67260608284183
71,71,13,0.28800000000000003,3817.14220848896,0.153846153846154,19245,0.0879741653363584,2,0.00171348469309782,61,0.45507460077563106,0.999999999998538,0.538461538461538,0.45507460077563106,0,0.712834503135982,1,2017.9436628541584
25930,25930,5,0.28600000000000003,1047.27368439338,0,19521,0.0892366241120478,2,7.38339106850822e-4,80,0.462019098016983,0.9998951872455509,0.6,0.462019098016983,0,0.7434594014762941,0,1779.2767054512926
10133,10133,12,0.313,9279.591833808141,0,35482,0.162244249180088,2,0.00181622529588382,89,0.612142913868251,0.9999999999633671,0.666666666666667,0.612142913868251,0,1.40549819840002,0,4356.864672723419
7316,7316,46,0.331,32012.3599193686,0.0367149758454106,73363,0.335516716143463,2,0.00618125451609072,54,0.636364330314141,1,0.6304347826086961,0.636364330314141,0,1.5123134782588301,0,31397.052833891532
3315,3315,73,0.358,67834.0587711572,0.0136986301369863,127989,0.585382922957996,1,0.0103530191501724,56,0.7346823184497221,1,0.7808219178082191,0.7346823184497221,0,1.94589107027612,1,131328.1489143743
1213,1213,16,0.31,8443.07468829098,0.0333333333333333,34942,0.15977422114069598,2,0.00221363080237332,69,0.5942078335878951,0.9999999624797109,0.6875,0.5942078335878951,0,1.32640535823866,0,5462.463697180967
7415,7415,15,0.307,9563.17225484865,0,30053,0.137411319132197,2,0.00230169571387248,90,0.567345626359001,1,0.5333333333333329,0.567345626359001,0,1.2079443182251899,0,4048.3963997407545
81631,81631,12,0.284,4740.24968900761,0,15300,0.0699292382707974,3,0.0018410026536131,83,0.532393410477342,0.999999999999717,0.4166666666666671,0.532393410477342,0,1.05380672972266,0,859.2269972782065
9255,9255,4,0.266,481.72378259448305,0,6032,0.0275362385132261,2,6.23230708226514e-4,89,0.31460068364896504,0.999983546732927,0.5,0.31460068364896504,0,0.093351294783232,0,255.77639497634829
667,667,10,0.29100000000000004,3015.24356103664,0.0444444444444444,22013,0.100635346101244,2,0.00142236579625232,65,0.659329399897808,0.999737890041957,0.8,0.659329399897808,0,1.6135883289694097,0,2174.573262257287
10890,10890,1,0.23800000000000002,0,NA,1877,0.008530744987901441,3,2.49325076184817e-4,89,0,0.997944339025933,0,0,0,-1.2940225668077099,0,22.462463085204327
9230,9230,2,0.24,288.461282349908,0,1939,0.00881434079983167,3,4.42572839789425e-4,89,0,0.9999960974639369,0,0,0,-1.2940225668077099,1,24.202050044371482
51552,51552,2,0.24,288.461282349908,0,1939,0.00881434079983167,3,4.42572839789425e-4,89,0,0.9999960974639369,0,0,0,-1.2940225668077099,0,24.202050044371497
22895,22895,2,0.24,45.4416540453534,0,2322,0.0105662310574007,2,3.89547407264709e-4,16,0,0.9999399906005692,0,0,0,-1.2940225668077099,1,42.06124298121355
8573,8573,13,0.28300000000000003,4550.14696083894,0.0256410256410256,15881,0.0725868054761436,2,0.0018603418421683801,16,0.47873022950401095,0.9999990486249619,0.6923076923076921,0.47873022950401095,0,0.8171546864127429,1,1238.1288681145654
5864,5864,5,0.29100000000000004,3189.8794902404998,0.1,25357,0.11593122344148099,1,8.66081688456277e-4,16,0.284554677939029,0.999996089087718,0.4,0.284554677939029,0,-0.0391501431783275,0,3383.0350995168837
2316,2316,11,0.309,2683.62063489331,0.0545454545454545,50733,0.23200424478892698,2,0.0013803304137374,23,0.591074077257616,0.999389693202642,0.7272727272727271,0.591074077257616,0,1.31258564376507,0,15517.25182457786
10542,10542,12,0.28800000000000003,6126.64397046889,0.0303030303030303,21663,0.0990344020016375,2,0.0019061481224166602,58,0.606922037741356,0.9999999867263121,0.666666666666667,0.606922037741356,0,1.3824743861531898,0,2337.425443530152
4830,4830,6,0.264,3087.7365667446697,0,6795,0.0310262966503675,2,0.0011141335427920901,5,0.544104075304913,1,0.666666666666667,0.544104075304913,0,1.1054501975472701,0,268.797439180886
2023,2023,12,0.312,4910.52623142692,0.0151515151515152,45044,0.20598204198132802,2,0.00164868419215471,82,0.612142913868251,0.9999999926807991,0.666666666666667,0.612142913868251,0,1.40549819840002,1,12213.253158075117
4893,4893,61,0.342,46181.7518293707,0.0103825136612022,77212,0.353122527113132,2,0.00854060070132167,12,0.7854624173092809,1,0.754098360655738,0.7854624173092809,0,2.16982886033308,0,37716.50604374376
7529,7529,14,0.317,3168.80838855018,0.153846153846154,58787,0.268844255583864,1,0.0017078795564464,79,0.5561553658480151,0.9999999987487641,0.5714285714285711,0.5561553658480151,0,1.1585958083705201,0,19107.38161505556
2170,2170,2,0.237,1241,0,2445,0.0111288485552623,2,5.33774217336554e-4,91,0,0.9999836412601851,0,0,0,-1.2940225668077099,0,55.54605918421195
26232,26232,3,0.275,517.213428623,0,11213,0.0512347853133962,2,4.73780852566566e-4,91,0.35833445992924495,0.9886745476975649,0.666666666666667,0.35833445992924495,0,0.286215141664215,0,704.6755276928885
5162,5162,6,0.266,2492.60415645103,0.133333333333333,8897,0.0406411095000023,2,9.76859377459204e-4,1,0.454796232173297,0.9999998948731941,0.5,0.454796232173297,0,0.7116069110078069,0,406.8339578648395
26088,26088,8,0.289,2038.93351706071,0.0714285714285714,21336,0.0975386628000055,3,0.0010988117097901699,69,0.447239688806355,0.9999997923512891,0.5,0.447239688806355,0,0.678282918733933,0,1530.7399987293652
9135,9135,8,0.275,1801.63039307607,0.0357142857142857,10916,0.0498762698917304,3,0.00112055124348309,69,0.53853762924209,0.9999786017892021,0.625,0.53853762924209,0,1.08090243852798,0,475.4032706692845
1457,1457,52,0.335,39851.0589755321,0.0113122171945701,74247,0.3395602435264681,2,0.007474893740713379,47,0.718295912739664,1,0.6923076923076921,0.718295912739664,0,1.87362781037512,0,38725.57596171316
375,375,5,0.257,330.30027391025396,0,5210,0.023776306942151004,2,7.38347361179516e-4,83,0.497031896850683,0.9995263519372042,0.6,0.497031896850683,0,0.897864157879235,0,154.56666596075723
6272,6272,3,0.251,35.6922773052518,0,3225,0.0146966668343846,2,4.895452017109219e-4,69,0.0963764154448968,0.999805913098086,0.33333333333333304,0.0963764154448968,0,-0.8690072168370359,0,112.15971236840043
11276,11276,4,0.252,267.34015954971903,0,5241,0.0239181048481161,3,6.13269898183271e-4,69,0.269894089090375,0.9996300939857209,0.5,0.269894089090375,0,-0.103802633847577,0,93.5379639661389
9146,9146,22,0.316,12572.5593042657,0.0476190476190476,37086,0.16958114728228302,2,0.00286078279364173,43,0.6156996807578411,0.999999999996041,0.7272727272727271,0.6156996807578411,0,1.4211833690651101,0,5878.564002255735
351,351,31,0.332,29385.4986569984,0.0279569892473118,65046,0.29747371021082103,1,0.00444260886358067,35,0.641193404191772,1,0.67741935483871,0.641193404191772,0,1.53360946145825,1,26729.49130284938
3028,3028,15,0.264,11486.897733186299,0.00952380952380952,8995,0.041089373847892,2,0.0028426671975499,1,0.433322246914905,1,0.4,0.433322246914905,0,0.616907670350959,0,565.1102475570759
4747,4747,7,0.284,2844.97048779471,0.0952380952380952,13925,0.0636398150223446,2,0.0010948303786426198,63,0.41584134103209297,0.999999956264584,0.42857142857142894,0.41584134103209297,0,0.539817717406654,0,915.5312534408823
5621,5621,6,0.278,870.0731578600149,0.133333333333333,11680,0.0533709021548708,2,8.832162532029221e-4,35,0.47908263599750506,0.9989831895775991,0.666666666666667,0.47908263599750506,0,0.818708782074766,1,676.1925712822188
1072,1072,8,0.299,2612.93562598538,0.178571428571429,33209,0.151847260784646,1,0.00109089878576731,61,0.584070510365395,0.999997321334996,0.625,0.584070510365395,0,1.2817002511096203,0,5866.622458278793
29979,29979,27,0.303,14671.5801600216,0.0626780626780627,33276,0.15215372722657,2,0.00385097089808922,68,0.492733962642675,1,0.407407407407407,0.492733962642675,0,0.8789104750395591,0,4689.688349975942
7165,7165,5,0.28,1460.6428903675599,0.2,14596,0.0667090535675896,2,7.304746982704559e-4,42,0.396452231773682,0.999994842353749,0.4,0.396452231773682,0,0.454312679487964,0,773.3314340211533
6622,6622,17,0.33799999999999997,11898.982161181299,0.0808823529411765,70698,0.32332667035646195,1,0.00220319780984934,35,0.66074443835064,0.9998226814530771,0.823529411764706,0.66074443835064,0,1.61982858038856,0,24462.146492619093
1509,1509,4,0.27899999999999997,1424.32623929539,0.166666666666667,12723,0.0581417155716971,2,6.50913319454106e-4,35,0.40607101600750395,0.9995532982846741,0.5,0.40607101600750395,0,0.49673105465328404,0,932.8411934275905
9479,9479,3,0.289,16.722752194266697,0.666666666666667,26087,0.119270335420659,1,4.77223597502871e-4,35,0.284179436498786,0.999766283760682,0.33333333333333304,0.284179436498786,0,-0.0408049398556283,0,3828.5475026894396
10211,10211,4,0.255,1603.87021651001,0,5390,0.0245996496219485,2,7.21647210321162e-4,30,0.426225763812369,0.999993721778933,0.5,0.426225763812369,0,0.585612521683494,1,169.22666913325932
4137,4137,31,0.349,22134.1488678085,0.0580645161290323,107754,0.492825483370765,1,0.0038822789118307705,31,0.709110535629088,0.9999999550095791,0.806451612903226,0.709110535629088,0,1.83312073974749,0,65683.95230386531
1191,1191,6,0.29600000000000004,1443.35279818713,0.133333333333333,23210,0.10611057492189697,2,8.41457111352135e-4,35,0.39540733495323205,0.9999881728065408,0.5,0.39540733495323205,0,0.44970473483909207,0,2453.0331274770006
22919,22919,11,0.29600000000000004,3026.0483438729498,0.18181818181818202,26949,0.12321323203168999,2,0.00148512499394101,16,0.563359417325645,0.9999994522364449,0.6363636363636359,0.563359417325645,0,1.19036532839093,0,3083.691484673559
348,348,14,0.298,6233.17977918159,0.032967032967032996,25439,0.116306301773389,2,0.0019864042252505103,88,0.621852594107171,0.9999999999995841,0.5714285714285711,0.621852594107171,0,1.4483174205696498,2,3085.560925399817
11140,11140,38,0.348,33422.8251420472,0.0398293029871977,96881,0.44309101138499996,1,0.0048272519231867895,33,0.684719508210073,0.9999999999964141,0.7105263157894741,0.684719508210073,0,1.7255574836668102,0,54184.52560234323
5599,5599,18,0.322,10266.439699020699,0.0522875816993464,57467,0.26280640926535,1,0.0025039480069003603,49,0.648811765829094,0.999999999999999,0.666666666666667,0.648811765829094,0,1.5672060693269199,0,19690.460664274633
847,847,2,0.258,221.01073028079497,0,5713,0.026077092319585,2,3.6314907928474e-4,52,0.29343235838972803,0.990831704232701,0.5,0.29343235838972803,0,0,0,162.5995857871346
1410,1410,7,0.304,2573.88658147667,0.0952380952380952,31269,0.142973456346829,2,9.97575145569382e-4,35,0.55471930891287,0.9986437846643191,0.7142857142857142,0.55471930891287,0,1.15226286645676,0,4590.625090914741
9217,9217,4,0.256,578.900820621949,0,5879,0.0268363972353982,2,7.01474536803942e-4,38,0.426225763812369,0.9999955183820791,0.5,0.426225763812369,0,0.585612521683494,0,188.98629051019088
5354,5354,6,0.259,3308.0857657027695,0,7025,0.0320783456301087,2,0.0011471436640362901,11,0.38362511912312103,0.99999999930315,0.33333333333333304,0.38362511912312103,0,0.397745730539665,0,244.843693556883
10675,10675,1,0.249,0,NA,4519,0.0206155858769286,2,2.4248925323318502e-4,35,0,0.9908974768444592,0,0,0,-1.2940225668077099,1,125.48543086702415
7532,7532,12,0.29100000000000004,1729.4433808619501,0.166666666666667,27590,0.126145246796968,2,0.00152068846539232,79,0.34181283792815803,0.999999999999975,0.33333333333333304,0.34181283792815803,0,0.21335558443270497,0,5889.460911717727
321,321,3,0.251,1257.7227521942698,0,6052,0.0276277210332036,2,6.1416979621067e-4,35,0,0.9999992840037809,0,0,0,-1.2940225668077099,0,265.12562439107813
9040,9040,6,0.26,924.648484833345,0.133333333333333,7928,0.0362087814070926,2,9.313565138929991e-4,54,0.220439576344685,0.999999999110522,0.166666666666667,0.220439576344685,0,-0.321894652991581,0,426.11722365878376
8650,8650,8,0.314,4848.59114622684,0.14285714285714302,43215,0.19761596552938604,1,0.0010869589984367801,78,0.612077078872874,0.9970307376235921,0.75,0.612077078872874,0,1.40520786924146,0,9658.765987054709
55754,55754,1,0.249,0,NA,4519,0.0206155858769286,2,2.4248925323318502e-4,35,0,0.9908974768444592,0,0,0,-1.2940225668077099,0,125.48543086702415
4508,4508,1,0.249,0,NA,4519,0.0206155858769286,2,2.4248925323318502e-4,35,0,0.9908974768444592,0,0,0,-1.2940225668077099,0,125.48543086702416
8774,8774,2,0.25,729.803827869769,0,4581,0.0208991816888588,2,4.3573701683808903e-4,89,0.29343235838972803,0.996212138458177,0.5,0.29343235838972803,0,0,0,128.33486269750563
5684,5684,21,0.312,11256.5588554342,0.0476190476190476,39891,0.182411570709127,2,0.0029783668334369103,87,0.614307690546463,0.999999999999986,0.6190476190476191,0.614307690546463,0,1.4150447592806201,0,7036.879836085797
1508,1508,4,0.268,347.99154337336,0.166666666666667,10205,0.0466240663065305,3,5.90451277710168e-4,4,0.45863674753374206,0.9744233342650649,0.75,0.45863674753374206,0,0.728543398762123,0,379.84568136722476
10801,10801,7,0.27699999999999997,673.851354355927,0.28571428571428603,15818,0.0722986355382145,3,9.523181657462449e-4,12,0.24010292685667897,0.9999999986764351,0.28571428571428603,0.24010292685667897,0,-0.235180224353907,3,911.1639860076489
